# Update the catalog by copy/pasting the content from the NASA Exoplanet Archive's Table Access Protocol (TAP)
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# or this link if you want to use best planet mass estimate (mass, m*sin(i), or m*sin(i)/sin(i)):
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# Last update: 2024/04/24 - normal mass
# Warning: remember to keep this header (10 lines, 1st planet on line 11)
#
# pl_name	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2	pl_eqt
Kepler-1609 b	2.220	0.900	-0.320				
Kepler-431 c	0.668						9.51000000000e+02
Kepler-1445 b	0.960	0.200	-0.130				
Kepler-437 b	2.140	0.220	-0.170				
CoRoT-10 b	10.870	0.780	-0.780	874.00000	50.85000	-50.85000	6.00000000000e+02
HD 192263 b							
Kepler-1635 b	3.640	0.330	-0.670				
Kepler-1482 b	1.010	0.100	-0.110				
Kepler-903 c	2.530	0.400	-0.450				
Kepler-169 c	1.210	0.080	-0.080				
Kepler-1270 b	3.320	0.300	-0.650				
Kepler-318 c	3.680	0.650	-0.650				
Kepler-1376 b	1.050	0.210	-0.090				
Kepler-256 d	2.480	0.630	-0.630				
Kepler-260 c	1.740	0.540	-0.540				
Kepler-758 d	2.120	0.470	-0.330				
Kepler-359 c	4.300	2.000	-2.000				
Kepler-182 b	2.580	1.180	-1.180				
Kepler-266 c	3.890	1.890	-1.890				
Kepler-1369 b	2.690	0.420	-0.250				
Kepler-1105 b	2.010	0.060	-0.250				
Kepler-115 b	1.090	0.210	-0.210				
Kepler-1371 b	0.730	0.080	-0.050				
Kepler-341 b	1.180	0.620	-0.620				
Kepler-190 c	1.460	0.100	-0.100				
Kepler-1296 b	0.910	0.090	-0.060				
Kepler-1298 b	1.310	0.230	-0.230				
Kepler-150 b	1.250	0.190	-0.190				
Kepler-1463 b	1.860	0.330	-0.190				
Kepler-813 b	2.140	0.420	-0.190				
Kepler-1495 b	2.940	0.720	-0.320				
Kepler-1496 b	2.220	0.910	-0.360				
Kepler-1548 b	2.640	0.540	-0.210				
Kepler-1551 b	2.660	0.910	-0.420				
Kepler-990 c	1.530	0.350	-0.190				
Kepler-332 c	1.090	0.080	-0.080				
Kepler-1217 b	1.990	0.480	-0.190				
Kepler-1222 b	0.790	0.060	-0.060				
Kepler-1598 b	0.950	0.280	-0.100				
Kepler-1367 b	0.920	0.070	-0.080				
Kepler-620 b	3.320	1.220	-0.700				
Kepler-625 b	1.990	0.060	-0.050				
Kepler-693 b	10.180	0.500	-0.770				
Kepler-1559 b	0.720	0.070	-0.050				
Kepler-288 d	2.670	1.270	-1.270				
Kepler-549 d	4.200	0.450	-0.500				5.86000000000e+02
Kepler-58 e	1.610	0.520	-0.220				1.21200000000e+03
Kepler-1567 b	2.730	0.400	-0.230				
Kepler-531 b	2.780	0.080	-0.190				
Kepler-386 b	1.390	0.820	-0.820				
Kepler-1834 b	1.459						
Kepler-1669 c	1.901						
Kepler-748 b	2.520	0.650	-0.290				
Kepler-1573 b	1.200	0.230	-0.110				
Kepler-404 c	1.720	0.850	-0.850				
Kepler-446 d	1.350	0.220	-0.220				
Kepler-1521 b	2.500	0.090	-0.100				
K2-350 b	1.540	0.150	-0.110				1.15800000000e+03
HD 169142 b				953.48522	635.65681	-635.65681	
Kepler-1580 b	2.110	0.300	-0.310				
Kepler-1584 b	1.610	0.400	-0.210				
Kepler-603 b	2.650	0.590	-0.260				
Kepler-255 d	1.320	0.140	-0.100				
Kepler-191 b	1.340	0.660	-0.660				
Kepler-1498 b	1.330	0.110	-0.090				
Kepler-964 b	2.120	0.090	-0.070				
Kepler-1669 d	1.220	0.050	-0.060				6.69000000000e+02
Kepler-164 e	4.240	0.690	-0.560				4.29000000000e+02
Kepler-1481 b	1.230	0.080	-0.060				
Kepler-1052 c	2.300	0.540	-0.190				3.02000000000e+02
Kepler-1859 b	1.583						
Kepler-154 c	2.950	0.620	-0.620				
Kepler-181 b	1.270	0.620	-0.620				
Kepler-1894 c	1.210	0.370	-0.110				1.00700000000e+03
Kepler-1487 c	7.970	1.390	-2.770				9.91000000000e+02
Kepler-416 d	1.610	0.230	-0.170				1.25300000000e+03
Kepler-1921 c	1.410	0.330	-0.570				1.79100000000e+03
Kepler-1558 b	0.680	0.060	-0.040				
Kepler-697 b	4.130	0.550	-0.310				
Kepler-1214 b	2.360	0.190	-0.110				
Kepler-200 c	1.590	0.290	-0.290				
Kepler-135 c	1.160	0.230	-0.230				
Kepler-603 c	6.500	1.480	-0.620				
K2-277 b	2.070	0.120	-0.120				9.58000000000e+02
Kepler-171 b	2.340	1.050	-1.050				
Kepler-704 b	2.610	0.600	-0.430				
Kepler-172 b	2.350	0.420	-0.420				
Kepler-122 b	2.340	0.460	-0.460				
Kepler-83 d	1.940	0.130	-0.130				
Kepler-489 b	7.720	0.170	-0.200				
Kepler-286 d	1.330	0.270	-0.270				
Kepler-253 b	1.630	0.670	-0.670				
Kepler-547 b	4.000	0.130	-0.310				
Kepler-1647 b	11.874	0.138	-0.138	483.00000	206.00000	-206.00000	
Kepler-170 c	2.860	0.170	-0.170				
Kepler-915 b	1.500	0.330	-0.190				
Kepler-787 b	1.280	0.060	-0.070				
Kepler-786 b	2.430	0.120	-0.070				
Kepler-519 b	2.100	0.060	-0.040				
Kepler-235 e	2.220	0.290	-0.290				
Kepler-881 b	1.780	0.430	-0.320				
Kepler-174 b	1.960	0.110	-0.110				
Kepler-878 b	1.930	0.120	-0.100				
Kepler-908 b	1.220	0.100	-0.080				
OGLE-TR-211 b	15.244	2.018	-1.009	327.35100	63.56300	-63.56300	
Kepler-187 c	2.670	0.520	-0.520				
K2-411 b	0.990	0.050	-0.049				
Kepler-149 b	4.210	0.600	-0.600				
PSR B1257+12 c				4.30000	0.20000	-0.20000	
MOA-2010-BLG-477L b				480.00000	300.00000	-100.00000	
Kepler-173 c	2.430	1.210	-1.210				
Kepler-241 b	2.330	1.030	-1.030				
Kepler-117 c	12.341	0.392	-0.392	584.78000	57.21000	-57.21000	7.04000000000e+02
K2-239 c	1.000	0.100	-0.100				4.27000000000e+02
Kepler-700 b	5.990	0.910	-0.500				
Kepler-168 c	2.690	1.210	-1.210				
CoRoT-29 b	10.088	1.793	-1.793	270.15550	63.56600	-63.56600	
Kepler-953 b	4.210	0.370	-0.330				
Kepler-272 c	1.790	0.960	-0.960				
Kepler-751 b	2.460	0.230	-0.180				
Kepler-1051 b	3.400	1.230	-0.670				
Kepler-617 b	1.320	0.070	-0.070				
Kepler-226 c	2.270	0.900	-0.900				
Kepler-844 b	1.680	0.070	-0.240				
Kepler-843 b	2.590	0.610	-0.250				
Kepler-178 d	3.950	1.700	-1.700				
Kepler-837 b	2.560	0.220	-0.430				
Kepler-161 b	2.120	0.140	-0.140				
Kepler-232 b	3.080	1.470	-1.470				
Kepler-1057 b	3.360	1.100	-0.520				
Kepler-1314 b	5.110	0.190	-0.190				
Kepler-717 b	2.420	0.250	-0.350				
Kepler-812 b	3.550	1.350	-0.680				
Kepler-680 b	2.420	0.820	-0.250				
Kepler-244 d	2.310	0.970	-0.970				
Kepler-803 b	3.790	0.550	-0.380				
TOI-1601 b	13.888	0.516	-0.437	314.65170	34.96130	-34.96130	1.61900000000e+03
Kepler-602 b	2.090	0.650	-0.320				
Kepler-712 b	3.410	0.140	-0.110				
Kepler-734 b	3.560	0.140	-0.130				
Kepler-562 b	5.210	0.640	-0.400				
Kepler-279 b	3.620	0.710	-0.710				
Kepler-890 b	8.890	2.860	-1.060				
Kepler-765 b	2.430	0.530	-0.220				
Kepler-343 b	2.410	0.510	-0.510				
Kepler-184 d	2.490	1.410	-1.410				
Kepler-192 b	2.740	0.450	-0.450				
Kepler-612 b	2.840	0.660	-0.270				
Kepler-31 b	5.500	1.100	-1.100				
Kepler-733 b	2.820	0.460	-0.190				
Kepler-926 b	2.310	0.570	-0.230				
Kepler-263 b	2.670	1.450	-1.450				
Kepler-904 b	1.770	0.590	-0.240				
Kepler-315 b	3.770	0.780	-0.780				
Kepler-757 b	1.360	0.460	-0.220				
Kepler-930 b	2.130	0.920	-0.420				
Kepler-560 b	1.720	0.090	-0.090				
Kepler-302 b	4.060	0.850	-0.850				
Kepler-728 b	3.340	0.450	-0.260				
Kepler-322 c	1.670	0.180	-0.180				
Kepler-975 c	10.690	6.940	-6.300				1.16800000000e+03
Kepler-656 c	1.410	0.380	-0.110				9.75000000000e+02
Kepler-1332 b	1.370	0.090	-0.050				
Kepler-226 d	1.220	0.490	-0.490				
Kepler-1362 b	2.600	0.120	-0.190				
Kepler-256 e	2.350	0.580	-0.580				
Kepler-1373 b	1.160	0.540	-0.190				
Kepler-308 c	2.160	1.040	-1.040				
Kepler-373 b	1.360	0.670	-0.670				
Kepler-1147 b	2.610	0.800	-0.510				
Kepler-387 b	1.030	0.240	-0.240				
Kepler-1245 b	1.440	0.120	-0.100				
Kepler-123 c	1.480	0.300	-0.300				
Kepler-175 c	3.100	1.560	-1.560				
Kepler-282 b	1.010	0.250	-0.250				
Kepler-1158 b	2.340	0.460	-0.460				
Kepler-1159 b	2.370	1.030	-0.370				
Kepler-255 b	1.550	0.620	-0.620				
Kepler-401 c	2.150	0.400	-0.400				
Kepler-185 b	1.170	0.670	-0.670				
Kepler-311 d	2.050	0.330	-0.290				3.27000000000e+02
Kepler-1179 b	1.320	0.090	-0.080				
Kepler-1076 b	0.800	0.040	-0.030				
Kepler-1030 b	2.480	0.120	-0.180				
Kepler-1088 b	1.420	0.110	-0.100				
Kepler-336 c	2.100	0.370	-0.370				
Kepler-345 c	1.200	0.070	-0.070				
Kepler-342 d	2.490	0.480	-0.480				
Kepler-1169 b	0.940	0.060	-0.060				
Kepler-377 c	2.060	0.390	-0.390				
Kepler-345 b	0.740	0.060	-0.060				
Kepler-283 c	1.820	0.120	-0.120				
Kepler-187 b	1.410	0.280	-0.280				
Kepler-355 b	1.460	0.660	-0.660				
Kepler-1257 b	1.520	0.180	-0.120				
Kepler-299 e	1.870	0.390	-0.390				
KIC 9663113 b	4.600	0.600	-0.700				
Kepler-363 c	1.690	0.270	-0.270				
Kepler-1007 b	1.440	0.070	-0.070				
Kepler-1084 b	1.110	0.230	-0.150				
Kepler-301 c	1.350	0.720	-0.720				
Kepler-1152 b	0.870	0.050	-0.060				
Kepler-326 b	1.520	0.160	-0.160				
Kepler-1131 b	1.590	0.360	-0.150				
Kepler-1213 b	1.190	0.130	-0.100				
Kepler-382 b	1.320	0.630	-0.630				
Kepler-1043 b	2.550	0.390	-0.240				
Kepler-981 b	2.310	0.300	-0.180				
Kepler-1324 b	1.510	0.080	-0.090				
Kepler-208 c	1.390	0.260	-0.260				
Kepler-364 c	2.150	0.420	-0.420				
Kepler-1203 b	1.060	0.060	-0.040				
Kepler-292 e	2.670	0.350	-0.350				
Kepler-203 d	1.440	0.280	-0.280				
Kepler-212 b	1.090	0.210	-0.210				
Kepler-1340 b	1.550	0.700	-0.270				
Kepler-1344 b	1.840	0.500	-0.200				
Kepler-1133 b	1.970	0.240	-0.150				
Kepler-956 b	3.000	0.780	-0.380				
Kepler-1224 b	1.330	0.120	-0.080				
HD 106906 b				3496.00000	636.00000	-636.00000	1.80000000000e+03
Kepler-1556 b	1.960	0.400	-0.150				
Kepler-365 c	1.640	0.770	-0.770				
Kepler-1425 b	0.940	0.190	-0.130				
Kepler-150 f	3.640	0.520	-0.390				
Kepler-1571 b	1.520	0.680	-0.340				
Kepler-1577 b	1.130	0.050	-0.110				
Kepler-389 c	1.460	0.750	-0.750				
Kepler-1628 b	6.430	0.940	-0.510				
K2-239 b	1.100	0.100	-0.100				5.02000000000e+02
Kepler-413 b	4.347	0.099	-0.099	67.00000	22.00000	-21.00000	
CoRoT-24 c	5.000	0.500	-0.500	28.00000	11.00000	-11.00000	8.50000000000e+02
Kepler-391 c	3.540	0.860	-0.860				
Kepler-1444 b	2.180	0.410	-0.190				
Kepler-1587 b	1.330	0.470	-0.240				
Kepler-1630 b	2.190	0.200	-0.100				
Kepler-1641 b	3.110	1.130	-0.580				
Kepler-1606 b	2.070	0.230	-0.150				
Kepler-1612 b	1.030	0.180	-0.110				
KIC 3558849 b	6.900	1.000	-0.900				
Kepler-1597 b	1.060	0.470	-0.170				
Kepler-1542 e	0.760	0.100	-0.080				
Kepler-34 b	8.564	0.135	-0.157	69.92000	3.49600	-3.17800	
Kepler-1100 b	1.750	0.820	-0.290				
Kepler-384 c	1.130	0.330	-0.330				
Kepler-1106 b	1.650	0.490	-0.230				
Kepler-1289 b	1.520	0.490	-0.240				
Kepler-154 b	2.260	0.440	-0.440				
Kepler-989 b	2.210	0.140	-0.130				
Kepler-982 b	2.250	0.470	-0.270				
Kepler-318 b	4.710	0.830	-0.830				
WISEP J121756.91+162640.2 A b	10.468	0.327	-0.327	6992.00000	636.00000	-636.00000	4.50000000000e+02
Kepler-359 d	4.010	1.910	-1.910				
K2-278 b	2.980	0.230	-0.230				1.71100000000e+03
Kepler-445 c	2.510	0.360	-0.360				
Kepler-1107 b	1.340	0.100	-0.080				
Kepler-792 b	1.960	0.490	-0.230				
Kepler-1124 b	1.280	0.120	-0.070				
Kepler-431 b	0.764						1.03200000000e+03
Kepler-1141 b	0.820	0.120	-0.080				
K2-148 d	1.640	0.240	-0.210				
Kepler-159 c	3.410	0.280	-0.280				
Oph 11 b				4449.62000	1906.98000	-1589.15000	2.17500000000e+03
Kepler-833 b	2.020	0.120	-0.090				
Kepler-1442 b	3.930	0.410	-0.290				
Kepler-1095 b	1.210	0.200	-0.120				
Kepler-1081 b	1.010	0.100	-0.070				
Kepler-157 d	1.460	0.160	-0.100				
Kepler-676 b	3.040	0.140	-0.340				
Kepler-535 b	2.360	0.330	-0.210				
Kepler-399 d	1.890	1.010	-1.010				
Kepler-389 b	1.510	0.770	-0.770				
Kepler-938 b	2.220	0.250	-0.160				
Kepler-1170 b	2.410	0.190	-0.170				
Kepler-730 c	1.569	0.135	-0.135				1.60700000000e+03
Kepler-1434 b	1.110	0.210	-0.200				
Kepler-445 d	1.250	0.190	-0.190				
Kepler-191 c	1.860	0.920	-0.920				
Kepler-1382 b	1.880	0.390	-0.340				
Kepler-132 e	1.180	0.160	-0.120				
Kepler-1435 b	0.860	0.120	-0.090				
Kepler-1494 b	3.070	0.460	-0.570				
K2-343 c	2.020	0.100	-0.070				4.65000000000e+02
K2-343 b	1.650	0.160	-0.080				6.53000000000e+02
K2-340 b	3.360	0.440	-0.320				6.06000000000e+02
Kepler-624 b	2.310	0.330	-0.240				
Kepler-1251 b	1.840	0.260	-0.140				
Kepler-1588 b	0.760	0.110	-0.070				
Kepler-1005 b	1.500	0.210	-0.150				
Kepler-1576 b	1.040	0.290	-0.130				
Kepler-160 d				100.00000			
Kepler-1424 b	1.160	0.160	-0.120				
Kepler-1479 b	1.830	0.300	-0.160				
Kepler-146 c	3.130	0.590	-0.590				
Kepler-1480 b	1.670	0.110	-0.080				
Kepler-312 b	1.290	0.250	-0.250				
Kepler-149 c	1.610	0.240	-0.240				
Kepler-399 c	1.430	0.770	-0.770				
WASP-185 b	14.011	0.897	-0.897	311.47340	19.06980	-19.06980	1.16000000000e+03
Kepler-1990 c	0.980	0.170	-0.100				1.17000000000e+03
KIC 10525077 b	5.500	0.900	-0.800				
Kepler-1550 b	3.020	0.710	-0.380				
Kepler-1555 b	1.610	0.460	-0.170				
K2-293 b	2.450	0.350	-0.250				7.50000000000e+02
Kepler-1006 b	1.540	0.270	-0.140				
USco1556 b				4767.45000	635.66000	-635.66000	2.24000000000e+03
Kepler-1594 b	1.060	0.260	-0.120				
Kepler-310 b	1.190	0.560	-0.560				
Kepler-391 b	3.200	0.780	-0.780				
Kepler-283 b	2.130	0.260	-0.260				
Kepler-183 b	2.060	0.890	-0.890				
Kepler-917 b	1.910	0.240	-0.170				
Kepler-1607 b	0.920	0.330	-0.140				
Kepler-1407 b	2.250	0.530	-0.320				
Kepler-1415 b	1.290	0.120	-0.080				
Kepler-1639 b	2.580	0.790	-0.340				
Kepler-234 b	3.700	1.660	-1.660				
Kepler-846 b	2.480	0.320	-0.180				
Kepler-1989 b	4.620	1.370	-0.730				9.04000000000e+02
Kepler-186 e	1.270	0.150	-0.140				
HATS-8 b	9.785	1.379	-0.841	43.86054	6.03877	-6.03877	1.32400000000e+03
Kepler-213 c	2.340	0.450	-0.450				
Kepler-230 b	4.260	2.170	-2.170				
Kepler-405 b	2.080	0.990	-0.990				
Kepler-274 b	1.540	0.840	-0.840				
Kepler-169 b	1.130	0.080	-0.080				
Kepler-449 c	2.764	0.086	-0.086				
Kepler-1034 b	2.260	0.170	-0.140				
Kepler-1292 b	1.820	0.290	-0.140				
Kepler-1087 b	0.610	0.170	-0.050				
Kepler-1654 b	9.180	0.213	-0.191	158.91500			2.06000000000e+02
Kepler-198 c	2.470	0.370	-0.370				
Kepler-1077 b	2.770	0.700	-0.330				
Kepler-1244 b	1.350	0.630	-0.250				
K2-287 b	9.494	0.146	-0.146	100.11645	8.58141	-8.58141	8.04000000000e+02
K2-231 b	2.500	0.200	-0.200				
Kepler-288 b	1.670	0.800	-0.800				
Kepler-218 c	3.140	0.260	-0.260				
Kepler-285 b	1.340	0.580	-0.580				
Kepler-570 b	2.450	0.340	-0.150				
Kepler-998 b	2.320	0.610	-0.300				
Kepler-395 b	1.030	0.080	-0.080				
Kepler-230 c	2.040	1.040	-1.040				
Kepler-1061 b	1.980	0.110	-0.370				
Kepler-221 d	2.730	0.250	-0.250				
Kepler-1399 b	1.250	0.220	-0.110				
K2-270 c	2.950	0.160	-0.160				8.48000000000e+02
Kepler-339 b	1.420	0.660	-0.660				
Kepler-293 c	3.830	1.630	-1.630				
Kepler-350 b	1.850	0.380	-0.380				
Kepler-180 b	1.500	0.670	-0.670				
Kepler-151 b	3.060	1.530	-1.530				
Kepler-253 c	2.650	1.110	-1.110				
Kepler-195 b	2.030	0.740	-0.740				
Kepler-179 b	1.640	0.680	-0.680				
Kepler-282 c	1.200	0.290	-0.290				
Kepler-1016 c	3.680	0.650	-0.370				
Kepler-635 b	2.640	0.360	-0.270				
Kepler-242 b	2.610	1.600	-1.600				
Kepler-183 c	2.270	0.980	-0.980				
Kepler-378 b	0.750	0.150	-0.150				
Kepler-81 d	1.210	0.270	-0.270				
Kepler-319 d	2.290	0.350	-0.350				
Kepler-80 e	1.600	0.080	-0.070	4.13000	0.81000	-0.95000	
K2-354 b	1.560	0.080	-0.080				5.43000000000e+02
K2-335 b	2.210	0.180	-0.140				9.49000000000e+02
FU Tau b				5085.28000			2.37500000000e+03
Kepler-1392 b	1.960	0.220	-0.160				
Kepler-392 b	1.000	0.210	-0.210				
Kepler-1469 b	2.800	0.370	-0.260				
Kepler-159 b	2.380	0.180	-0.180				
Kepler-887 c	1.130	0.170	-0.110				
Kepler-1553 b	1.150	0.100	-0.090				
Kepler-1334 b	2.290	0.310	-0.180				
Kepler-610 b	4.190	1.160	-0.450				
Kepler-116 b	3.420	0.650	-0.650				
Kepler-987 b	3.260	0.160	-0.120				
Kepler-248 c	4.070	0.490	-0.490				
Kepler-576 b	3.270	0.840	-0.390				
KIC 5437945 b	6.400	1.600	-1.600				
Kepler-337 c	2.050	0.570	-0.570				
Kepler-348 b	1.520	0.290	-0.290				
Kepler-214 c	2.130	0.400	-0.400				
Kepler-1350 c	1.730	0.120	-0.180				
Kepler-275 b	2.340	0.450	-0.450				
Kepler-1327 b	1.800	0.580	-0.200				
Kepler-235 c	1.280	0.080	-0.080				
Kepler-362 b	0.880	0.380	-0.380				
Kepler-224 c	3.120	0.260	-0.260				
Kepler-227 b	3.110	1.570	-1.570				
Kepler-684 b	3.360	0.300	-0.300				
Kepler-1208 b	2.320	0.190	-0.140				
Kepler-250 d	2.180	1.250	-1.250				
Kepler-168 b	1.460	0.660	-0.660				
Kepler-1536 b	3.140	0.360	-0.530				
Kepler-1538 b	2.820	0.700	-0.310				
Kepler-368 c	3.880	1.080	-1.080				
Kepler-663 b	2.600	0.200	-0.160				
Kepler-449 b	2.056	0.069	-0.069				
Kepler-498 b	3.030	0.500	-0.340				
Kepler-543 b	2.500	0.120	-0.260				
Kepler-722 b	2.630	0.710	-0.290				
Kepler-1458 b	2.760	0.420	-0.210				
Kepler-1524 b	3.540	1.470	-0.540				
CoRoT-8 b	6.390	0.220	-0.220	69.92000	9.53000	-9.53000	
Kepler-601 b	1.900	0.270	-0.180				
Kepler-1269 b	1.630	0.460	-0.180				
Kepler-1417 b	1.000	0.200	-0.110				
Kepler-85 e	1.270	0.200	-0.200				
Kepler-84 e	2.600	0.490	-0.490				
Kepler-250 b	1.130	0.680	-0.680				
Kepler-163 c	2.260	0.940	-0.940				
Kepler-162 c	3.030	1.630	-1.630				
Kepler-719 b	8.520	1.830	-0.900				
Kepler-179 c	2.000	0.810	-0.810				
Kepler-330 b	1.350	0.530	-0.530				
Kepler-304 d	2.750	0.210	-0.210				
Kepler-357 c	2.670	1.570	-1.570				
Kepler-928 b	1.590	0.310	-0.120				
Kepler-1113 b	2.810	1.130	-0.360				
Kepler-834 b	2.020	0.100	-0.100				
Kepler-978 b	2.990	0.670	-0.570				
Kepler-1201 b	2.290	0.910	-0.430				
Kepler-1206 b	1.640	0.090	-0.080				
Kepler-155 b	2.090	0.210	-0.210				
Kepler-626 b	2.290	0.280	-0.200				
Kepler-566 b	2.150	0.130	-0.130				
Kepler-207 c	1.500	0.290	-0.290				
Kepler-969 c	0.990	0.020	-0.050				
Kepler-143 b	2.410	0.600	-0.600				
Kepler-332 d	1.180	0.080	-0.080				
CoRoT-23 b	11.770	1.460	-1.460	889.90000	95.30000	-95.30000	1.66000000000e+03
Kepler-24 b	2.400			508.50000			
Kepler-983 b	2.360	0.070	-0.180				
Kepler-1212 b	2.140	0.580	-0.270				
Kepler-216 b	2.350	0.460	-0.460				
Kepler-266 b	2.480	1.200	-1.200				
Kepler-885 b	2.500	0.400	-0.390				
Kepler-1025 b	1.980	0.410	-0.220				
Kepler-170 b	3.200	0.220	-0.220				
Kepler-557 b	2.670	0.800	-0.380				
Kepler-1625 b	6.060	0.870	-0.530				
Kepler-845 b	2.040	0.090	-0.290				
Kepler-1127 b	1.960	0.310	-0.420				
Kepler-574 b	2.390	0.330	-0.160				
HD 97048 b				794.57500	158.91500	-158.91500	
Kepler-1313 b	1.760	0.060	-0.080				
Kepler-650 b	2.960	0.510	-0.450				
Kepler-1055 b	1.230	0.070	-0.060				
Kepler-108 c	8.180	0.510	-0.510				
Kepler-169 e	2.200	0.290	-0.290				
Kepler-599 b	2.840	0.150	-0.320				
Kepler-213 b	1.620	0.310	-0.310				
Kepler-768 b	1.790	0.200	-0.130				
Kepler-777 b	1.470	0.080	-0.080				
Kepler-900 b	2.080	0.120	-0.340				
Kepler-393 b	1.290	0.250	-0.250				
Kepler-431 d	1.110						8.56000000000e+02
Kepler-654 b	2.070	0.370	-0.260				
Kepler-142 c	2.860	0.550	-0.550				
Kepler-147 b	1.530	0.310	-0.310				
Kepler-186 b	1.070	0.120	-0.120				
Kepler-401 b	1.710	0.400	-0.400				
Kepler-1290 b	1.420	0.210	-0.130				
Kepler-1047 b	2.090	0.260	-0.170				
Kepler-388 b	0.810	0.100	-0.100				
Kepler-1149 b	1.440	0.260	-0.170				
Kepler-1163 b	1.030	0.170	-0.110				
Kepler-818 b	5.110	0.790	-0.430				
GJ 504 b				1271.30000	1430.20000	-317.80000	5.10000000000e+02
2MASS J01225093-2439505 b				7786.50000	794.50000	-794.50000	
Kepler-378 c	0.700	0.050	-0.050				
Kepler-480 b	2.780	0.290	-0.210				
Kepler-152 b	2.790	0.170	-0.170				
Kepler-141 c	1.410	0.090	-0.090				
Kepler-246 c	1.500	0.760	-0.760				
Kepler-401 d	2.270	0.400	-0.260				
Kepler-1231 b	1.420	0.300	-0.120				
Kepler-320 b	1.140	0.540	-0.540				
Kepler-977 b	2.620	0.170	-0.170				
Kepler-1237 b	2.860	0.390	-0.210				
Kepler-1242 b	2.260	0.130	-0.130				
Kepler-957 b	5.500	0.290	-0.320				
Kepler-1094 b	3.180	1.200	-0.460				
Kepler-209 b	2.260	0.340	-0.340				
Kepler-567 b	2.250	0.150	-0.120				
Kepler-712 c	4.850	0.260	-0.410				
Kepler-936 b	1.450	0.200	-0.100				
Kepler-937 b	3.720	1.290	-0.480				
Kepler-402 b	1.220	0.240	-0.240				
Kepler-776 b	1.280	0.110	-0.070				
Kepler-1385 b	0.850	0.200	-0.130				
Kepler-133 b	1.760	0.300	-0.300				
Kepler-235 d	2.050	0.100	-0.100				
Kepler-219 d	2.810	0.480	-0.480				
Kepler-308 b	2.120	1.020	-1.020				
Kepler-339 c	1.150	0.520	-0.520				
Kepler-263 c	2.470	1.350	-1.350				
Kepler-398 c	1.010	0.110	-0.110				
Kepler-910 b	0.820	0.040	-0.030				
Kepler-916 b	1.760	0.140	-0.130				
Kepler-1307 b	2.470	0.660	-0.270				
Kepler-1527 b	4.770	1.950	-0.750				
Kepler-194 d	2.400	1.260	-1.260				
Kepler-1545 b	2.700	0.220	-0.180				
Kepler-692 b	3.110	0.370	-0.230				
Kepler-694 b	2.800	0.520	-0.220				
Kepler-1396 b	2.070	0.790	-0.370				
Kepler-1164 b	1.120	0.040	-0.070				
Kepler-959 b	4.380	1.210	-0.870				
Kepler-1364 b	2.150	0.800	-0.390				
Kepler-1379 b	1.300	0.120	-0.090				
Kepler-804 c	1.140	0.200	-0.140				
Kepler-666 b	2.400	0.580	-0.280				
Kepler-513 b	2.200	0.310	-0.200				
Kepler-515 b	1.460	0.060	-0.050				
Kepler-1493 b	1.410	0.270	-0.230				
Kepler-150 c	3.690	0.590	-0.590				
Kepler-636 b	4.450	0.140	-0.130				
Kepler-201 b	2.460	0.480	-0.480				
Kepler-251 c	2.770	0.490	-0.490				
Kepler-1120 b	1.380	0.090	-0.070				
Kepler-1151 b	2.220	0.240	-0.170				
Kepler-375 c	2.650	0.960	-0.960				
Kepler-1140 b	2.770	0.450	-0.370				
Kepler-265 d	2.490	0.540	-0.540				
Kepler-945 b	2.630	0.470	-0.250				
Kepler-894 b	2.780	0.300	-0.340				
Kepler-298 d	2.500	0.200	-0.200				
Kepler-280 c	2.010	0.970	-0.970				
Kepler-303 c	1.140	0.090	-0.090				
Kepler-1581 b	0.800	0.140	-0.090				
Kepler-1234 b	2.810	0.160	-0.810				
Kepler-679 b	3.010	0.320	-0.390				
Kepler-265 c	2.630	0.550	-0.550				
Kepler-325 d	2.790	1.390	-1.390				
Kepler-238 c	2.390	0.450	-0.450				
Kepler-1268 b	2.030	0.670	-0.230				
Kepler-1274 b	1.420	0.100	-0.100				
Kepler-198 d	1.530	0.090	-0.070				
Kepler-362 c	1.450	0.610	-0.610				
Kepler-369 c	1.410	0.060	-0.060				
Kepler-395 c	1.320	0.090	-0.090				
Kepler-120 b	2.150	0.170	-0.170				
Kepler-264 c	2.830	0.580	-0.580				
Kepler-351 b	3.060	1.550	-1.550				
Kepler-532 b	2.570	0.210	-0.140				
Kepler-148 b	1.800	0.870	-0.870				
Kepler-1542 d	0.870	0.120	-0.090				
Kepler-354 b	1.840	0.580	-0.580				
Kepler-298 c	1.930	0.220	-0.220				
Kepler-1564 b	1.470	0.190	-0.130				
Kepler-363 b	1.160	0.190	-0.190				
Kepler-1195 b	2.080	0.190	-0.170				
Kepler-565 b	3.640	0.510	-0.270				
